Epoch,PRN,PR_Residual
1858,26,3.7762312146709007
1858,29,-0.12491734909713692
1859,5,-2.6525825536815875
1859,10,1.9974059913173186
1859,13,-3.828357068983909
1859,15,-2.1943026752406336
1859,16,1.7749315446458436
1859,18,0.572399385180888
1859,20,2.462590758762972
1859,26,4.561907064341574
1859,29,-0.058300579662297736
1860,5,-2.3604953173370644
1860,10,1.6243768674726353
1860,13,-3.512291944551631
1860,15,-1.9420989585829354
1860,16,0.8512329394523874
1860,18,0.2183587163124452
1860,20,2.060767959272928
1860,25,-1.1156412112369045
1860,26,3.9156513777197084
1860,29,-0.08591127484760896
1861,10,1.4866270968651571
1861,13,-3.2208454060638445
1861,15,-1.5638855797062305
1861,18,0.06769792096554905
1861,20,2.0195958689315705
1861,25,-0.6080823459530009
1861,26,3.5275832831558667
1861,29,0.17535362906731677
1862,10,1.7014834282427787
1862,13,-2.8163626573424985
1862,15,-1.243081975401406
1862,16,0.9577270971357539
1862,18,0.38709006888472963
1862,20,2.352371345890547
1862,25,-0.9089868629532365
1862,29,0.4204529244789805
1863,5,-2.406228576766317
1863,13,-3.0433658320827295
1863,15,-1.3897871492181064
1863,18,0.020016983242114428
1863,20,2.054170832661476
1863,26,3.2932340823984774
1863,29,0.1948778105462683
1864,5,-2.5314322379670005
1864,10,1.4815680547001886
1864,13,-2.879577683825099
1864,15,-0.9756438725811893
1864,16,-0.7285197785031006
1864,18,-0.2563410382720228
1864,20,1.9894784572803799
1864,26,2.926431260197317
1864,29,0.5784035140050703
1865,5,-2.6583967390789676
1865,13,-2.7944297870018264
